timestamp,country,occupation,num_workers
2017-10-01,Turkey,Writing and translation,11276
2017-10-01,Uganda,Creative and multimedia,655
2017-10-01,Uganda,Sales and marketing support,762
2017-10-01,Ukraine,Clerical and data entry,3126
2017-10-01,Ukraine,Creative and multimedia,28802
2017-10-01,Ukraine,Professional services,7
2017-10-01,Ukraine,Sales and marketing support,6424
2017-10-01,Ukraine,Software development and technology,41632
2017-10-01,Ukraine,Writing and translation,10001
2017-10-01,United Arab Emirates,Creative and multimedia,12668
2017-10-01,United Arab Emirates,Professional services,881
2017-10-01,United Arab Emirates,Sales and marketing support,6657
2017-10-01,United Arab Emirates,Software development and technology,9435
2017-10-01,United Arab Emirates,Writing and translation,867
2017-10-01,United Kingdom,Clerical and data entry,13661
2017-10-01,United Kingdom,Creative and multimedia,121010
2017-10-01,United Kingdom,Professional services,94454
2017-10-01,United Kingdom,Sales and marketing support,124505
2017-10-01,United Kingdom,Software development and technology,80798
2017-10-01,United Kingdom,Writing and translation,93507
2017-10-01,United States,Clerical and data entry,19406
2017-10-01,United States,Creative and multimedia,128169
2017-10-01,United States,Professional services,32841
2017-10-01,United States,Sales and marketing support,95192
2017-10-01,United States,Software development and technology,139166
2017-10-01,United States,Writing and translation,154979
2017-10-01,Uruguay,Creative and multimedia,2571
2017-10-01,Uzbekistan,Software development and technology,829
2017-10-01,Uzbekistan,Writing and translation,762
2017-10-01,Venezuela,Clerical and data entry,100
2017-10-01,Venezuela,Creative and multimedia,9995
2017-10-01,Venezuela,Professional services,1512
2017-10-01,Venezuela,Sales and marketing support,1524
2017-10-01,Venezuela,Software development and technology,4840
2017-10-01,Venezuela,Writing and translation,9771
2017-10-01,Vietnam,Creative and multimedia,9913
2017-10-01,Vietnam,Sales and marketing support,4067
2017-10-01,Vietnam,Software development and technology,9396
2017-10-01,Vietnam,Writing and translation,2422
2017-10-01,Zimbabwe,Creative and multimedia,762
2017-10-01,Zimbabwe,Professional services,1269
2017-10-01,Zimbabwe,Writing and translation,762
2017-11-01,Albania,Creative and multimedia,450
2017-11-01,Albania,Software development and technology,21
2017-11-01,Albania,Writing and translation,199
2017-11-01,Algeria,Creative and multimedia,1764
2017-11-01,Algeria,Professional services,199
2017-11-01,Algeria,Sales and marketing support,499
2017-11-01,Algeria,Software development and technology,199
2017-11-01,Algeria,Writing and translation,720
2017-11-01,Argentina,Creative and multimedia,10567
2017-11-01,Argentina,Sales and marketing support,812
2017-11-01,Argentina,Software development and technology,508
2017-11-01,Argentina,Writing and translation,2233
2017-11-01,Armenia,Sales and marketing support,1028
2017-11-01,Armenia,Software development and technology,2905
2017-11-01,Australia,Clerical and data entry,276
2017-11-01,Australia,Creative and multimedia,3097
2017-11-01,Australia,Sales and marketing support,2242
2017-11-01,Australia,Software development and technology,3165
2017-11-01,Australia,Writing and translation,1789
2017-11-01,Austria,Professional services,283
2017-11-01,Austria,Sales and marketing support,386
2017-11-01,Austria,Software development and technology,398
2017-11-01,Austria,Writing and translation,496
2017-11-01,Azerbaijan,Creative and multimedia,199
2017-11-01,Azerbaijan,Software development and technology,814
2017-11-01,Bahamas,Professional services,805
2017-11-01,Bahrain,Writing and translation,48
2017-11-01,Bangladesh,Clerical and data entry,17120
2017-11-01,Bangladesh,Creative and multimedia,98874
2017-11-01,Bangladesh,Professional services,20016
2017-11-01,Bangladesh,Sales and marketing support,137811
2017-11-01,Bangladesh,Software development and technology,79869
2017-11-01,Bangladesh,Writing and translation,10333
2017-11-01,Barbados,Creative and multimedia,462
2017-11-01,Barbados,Professional services,45
2017-11-01,Barbados,Sales and marketing support,1192
2017-11-01,Barbados,Software development and technology,199
2017-11-01,Belarus,Creative and multimedia,757
2017-11-01,Belarus,Software development and technology,185
2017-11-01,Belgium,Creative and multimedia,94
2017-11-01,Belgium,Software development and technology,144
2017-11-01,Belgium,Writing and translation,132
2017-11-01,Bosnia and Herzegovina,Creative and multimedia,2240
2017-11-01,Bosnia and Herzegovina,Software development and technology,1219
2017-11-01,Brazil,Creative and multimedia,2081
2017-11-01,Brazil,Professional services,805
2017-11-01,Brazil,Sales and marketing support,803
2017-11-01,Brazil,Software development and technology,3618
2017-11-01,Brazil,Writing and translation,1310
2017-11-01,Bulgaria,Creative and multimedia,7104
2017-11-01,Bulgaria,Professional services,476
2017-11-01,Bulgaria,Sales and marketing support,1722
2017-11-01,Bulgaria,Software development and technology,2924
2017-11-01,Bulgaria,Writing and translation,955
2017-11-01,Cambodia,Creative and multimedia,804
2017-11-01,Cambodia,Software development and technology,199
2017-11-01,Cameroon,Clerical and data entry,1011
2017-11-01,Cameroon,Creative and multimedia,105
2017-11-01,Cameroon,Sales and marketing support,575
2017-11-01,Cameroon,Software development and technology,352
2017-11-01,Cameroon,Writing and translation,948
2017-11-01,Canada,Clerical and data entry,2215
2017-11-01,Canada,Creative and multimedia,15836
2017-11-01,Canada,Professional services,898
2017-11-01,Canada,Sales and marketing support,1485
2017-11-01,Canada,Software development and technology,21420
2017-11-01,Canada,Writing and translation,14439
2017-11-01,China,Creative and multimedia,597
2017-11-01,China,Software development and technology,12320
2017-11-01,China,Writing and translation,2934
2017-11-01,Colombia,Creative and multimedia,397
2017-11-01,Colombia,Software development and technology,1126
2017-11-01,Colombia,Writing and translation,226
2017-11-01,Costa Rica,Creative and multimedia,1188
2017-11-01,Costa Rica,Sales and marketing support,11716
2017-11-01,Costa Rica,Software development and technology,199
2017-11-01,Croatia,Creative and multimedia,2890
2017-11-01,Croatia,Professional services,105
2017-11-01,Croatia,Software development and technology,1404
2017-11-01,Croatia,Writing and translation,268
2017-11-01,Cyprus,Creative and multimedia,174
2017-11-01,Cyprus,Professional services,4
2017-11-01,Cyprus,Software development and technology,689
2017-11-01,Cyprus,Writing and translation,67
2017-11-01,Czech Republic,Sales and marketing support,396
2017-11-01,Czech Republic,Software development and technology,197
2017-11-01,Czech Republic,Writing and translation,6
2017-11-01,Denmark,Creative and multimedia,700
2017-11-01,Denmark,Software development and technology,812
2017-11-01,Denmark,Writing and translation,199
2017-11-01,Dominican Republic,Creative and multimedia,3161
2017-11-01,Dominican Republic,Sales and marketing support,4
2017-11-01,Dominican Republic,Software development and technology,984
2017-11-01,Ecuador,Creative and multimedia,398
2017-11-01,Ecuador,Software development and technology,1777
2017-11-01,Egypt,Clerical and data entry,384
2017-11-01,Egypt,Creative and multimedia,5297
2017-11-01,Egypt,Professional services,1593
2017-11-01,Egypt,Sales and marketing support,1664
2017-11-01,Egypt,Software development and technology,5499
2017-11-01,Egypt,Writing and translation,6002
2017-11-01,El Salvador,Creative and multimedia,811
2017-11-01,El Salvador,Professional services,94
2017-11-01,El Salvador,Writing and translation,178
2017-11-01,Estonia,Creative and multimedia,771
2017-11-01,Estonia,Professional services,186
2017-11-01,Estonia,Sales and marketing support,603
2017-11-01,Estonia,Software development and technology,449
2017-11-01,Finland,Creative and multimedia,304
2017-11-01,France,Clerical and data entry,199
2017-11-01,France,Creative and multimedia,2297
2017-11-01,France,Professional services,410
2017-11-01,France,Sales and marketing support,1299
2017-11-01,France,Software development and technology,630
2017-11-01,France,Writing and translation,3725
2017-11-01,Georgia,Clerical and data entry,398
2017-11-01,Georgia,Creative and multimedia,1393
2017-11-01,Georgia,Professional services,398
2017-11-01,Georgia,Software development and technology,1016
2017-11-01,Georgia,Writing and translation,184
2017-11-01,Germany,Creative and multimedia,4025
2017-11-01,Germany,Sales and marketing support,6425
2017-11-01,Germany,Software development and technology,3736
2017-11-01,Germany,Writing and translation,4217
2017-11-01,Ghana,Software development and technology,293
2017-11-01,Gibraltar,Creative and multimedia,199
2017-11-01,Greece,Creative and multimedia,2751
2017-11-01,Greece,Professional services,844
2017-11-01,Greece,Sales and marketing support,2977
2017-11-01,Greece,Software development and technology,3872
2017-11-01,Greece,Writing and translation,984
2017-11-01,Guatemala,Software development and technology,798
2017-11-01,Guatemala,Writing and translation,812
2017-11-01,Hong Kong,Creative and multimedia,796
2017-11-01,Hong Kong,Sales and marketing support,199
2017-11-01,Hong Kong,Software development and technology,1627
2017-11-01,Hong Kong,Writing and translation,991
2017-11-01,Hungary,Creative and multimedia,2506
2017-11-01,Hungary,Sales and marketing support,386
2017-11-01,Hungary,Software development and technology,1554
2017-11-01,Hungary,Writing and translation,1192
2017-11-01,India,Clerical and data entry,36909
2017-11-01,India,Creative and multimedia,125588
2017-11-01,India,Professional services,34882
2017-11-01,India,Sales and marketing support,104534
2017-11-01,India,Software development and technology,364995
2017-11-01,India,Writing and translation,27031
2017-11-01,Indonesia,Clerical and data entry,461
2017-11-01,Indonesia,Creative and multimedia,7789
2017-11-01,Indonesia,Professional services,303
2017-11-01,Indonesia,Sales and marketing support,1930
2017-11-01,Indonesia,Software development and technology,3420
2017-11-01,Indonesia,Writing and translation,803
2017-11-01,Iraq,Writing and translation,199
2017-11-01,Ireland,Clerical and data entry,199
2017-11-01,Ireland,Creative and multimedia,6323
2017-11-01,Ireland,Professional services,199
2017-11-01,Ireland,Sales and marketing support,2156
2017-11-01,Ireland,Software development and technology,1780
2017-11-01,Ireland,Writing and translation,2731
2017-11-01,Isle of Man,Software development and technology,131
2017-11-01,Israel,Creative and multimedia,382
2017-11-01,Israel,Sales and marketing support,199
2017-11-01,Israel,Software development and technology,2406
2017-11-01,Israel,Writing and translation,105
2017-11-01,Italy,Clerical and data entry,398
2017-11-01,Italy,Creative and multimedia,6111
2017-11-01,Italy,Professional services,700
2017-11-01,Italy,Sales and marketing support,1686
2017-11-01,Italy,Software development and technology,2195
2017-11-01,Italy,Writing and translation,7225
2017-11-01,Jamaica,Clerical and data entry,300
2017-11-01,Jamaica,Creative and multimedia,199
2017-11-01,Jamaica,Professional services,808
2017-11-01,Jamaica,Sales and marketing support,597
2017-11-01,Jamaica,Software development and technology,199
2017-11-01,Jamaica,Writing and translation,1437
2017-11-01,Japan,Creative and multimedia,881
2017-11-01,Japan,Sales and marketing support,802
2017-11-01,Japan,Software development and technology,2491
2017-11-01,Japan,Writing and translation,948
2017-11-01,Jersey,Writing and translation,94
2017-11-01,Jordan,Creative and multimedia,177
2017-11-01,Jordan,Software development and technology,8
2017-11-01,Jordan,Writing and translation,199
2017-11-01,Kazakhstan,Creative and multimedia,199
2017-11-01,Kazakhstan,Writing and translation,199
2017-11-01,Kenya,Clerical and data entry,597
2017-11-01,Kenya,Creative and multimedia,2534
2017-11-01,Kenya,Professional services,2072
2017-11-01,Kenya,Sales and marketing support,1055
2017-11-01,Kenya,Software development and technology,2736
2017-11-01,Kenya,Writing and translation,11131
2017-11-01,Kuwait,Creative and multimedia,197
2017-11-01,Latvia,Creative and multimedia,1702
2017-11-01,Latvia,Sales and marketing support,175
2017-11-01,Latvia,Software development and technology,1210
2017-11-01,Latvia,Writing and translation,751
2017-11-01,Lebanon,Clerical and data entry,203
2017-11-01,Lebanon,Creative and multimedia,3582
2017-11-01,Lebanon,Professional services,383
2017-11-01,Lebanon,Sales and marketing support,2944
2017-11-01,Lebanon,Software development and technology,2772
2017-11-01,Lebanon,Writing and translation,704
2017-11-01,Libya,Professional services,105
2017-11-01,Libya,Software development and technology,213
2017-11-01,Libya,Writing and translation,105
2017-11-01,Lithuania,Creative and multimedia,1089
2017-11-01,Lithuania,Sales and marketing support,92
2017-11-01,Lithuania,Software development and technology,1563
2017-11-01,Luxembourg,Software development and technology,781
2017-11-01,Macedonia,Clerical and data entry,6
2017-11-01,Macedonia,Creative and multimedia,5114
2017-11-01,Macedonia,Professional services,1006
2017-11-01,Macedonia,Sales and marketing support,9830
2017-11-01,Macedonia,Software development and technology,1213
2017-11-01,Macedonia,Writing and translation,382
2017-11-01,Madagascar,Software development and technology,983
2017-11-01,Malaysia,Creative and multimedia,2052
2017-11-01,Malaysia,Professional services,307
2017-11-01,Malaysia,Sales and marketing support,979
2017-11-01,Malaysia,Software development and technology,2849
2017-11-01,Malaysia,Writing and translation,1187
2017-11-01,Maldives,Professional services,224
2017-11-01,Malta,Sales and marketing support,199
2017-11-01,Malta,Software development and technology,199
2017-11-01,Mauritius,Sales and marketing support,385
2017-11-01,Mauritius,Software development and technology,199
2017-11-01,Mauritius,Writing and translation,199
2017-11-01,Mexico,Creative and multimedia,3719
2017-11-01,Mexico,Sales and marketing support,989
2017-11-01,Mexico,Software development and technology,2331
2017-11-01,Mexico,Writing and translation,2122
2017-11-01,Moldova,Creative and multimedia,1512
2017-11-01,Moldova,Professional services,796
2017-11-01,Moldova,Sales and marketing support,444
2017-11-01,Moldova,Software development and technology,1920
2017-11-01,Mongolia,Software development and technology,793
2017-11-01,Montenegro,Creative and multimedia,398
2017-11-01,Montenegro,Software development and technology,1614
2017-11-01,Morocco,Creative and multimedia,952
2017-11-01,Morocco,Sales and marketing support,1830
2017-11-01,Morocco,Software development and technology,2773
2017-11-01,Morocco,Writing and translation,1659
2017-11-01,Nepal,Creative and multimedia,247
2017-11-01,Nepal,Professional services,153
2017-11-01,Nepal,Sales and marketing support,398
2017-11-01,Nepal,Software development and technology,1298
2017-11-01,Netherlands,Creative and multimedia,3049
2017-11-01,Netherlands,Professional services,398
2017-11-01,Netherlands,Sales and marketing support,972
2017-11-01,Netherlands,Software development and technology,3036
2017-11-01,Netherlands,Writing and translation,4179
2017-11-01,New Zealand,Clerical and data entry,396
2017-11-01,New Zealand,Creative and multimedia,1672
2017-11-01,New Zealand,Professional services,732
2017-11-01,New Zealand,Sales and marketing support,302
2017-11-01,New Zealand,Software development and technology,199
2017-11-01,New Zealand,Writing and translation,1795
2017-11-01,Nicaragua,Software development and technology,911
2017-11-01,Nigeria,Clerical and data entry,1110
2017-11-01,Nigeria,Creative and multimedia,6756
2017-11-01,Nigeria,Professional services,2758
2017-11-01,Nigeria,Sales and marketing support,2328
2017-11-01,Nigeria,Software development and technology,1830
2017-11-01,Nigeria,Writing and translation,10172
2017-11-01,Norway,Professional services,398
2017-11-01,Norway,Sales and marketing support,1265
2017-11-01,Norway,Software development and technology,1034
2017-11-01,Norway,Writing and translation,405
2017-11-01,Oman,Software development and technology,449
2017-11-01,Pakistan,Clerical and data entry,9121
2017-11-01,Pakistan,Creative and multimedia,74353
2017-11-01,Pakistan,Professional services,15259
2017-11-01,Pakistan,Sales and marketing support,27175
2017-11-01,Pakistan,Software development and technology,94532
2017-11-01,Pakistan,Writing and translation,12982
2017-11-01,Palestine,Creative and multimedia,396
2017-11-01,Palestine,Sales and marketing support,199
2017-11-01,Palestine,Software development and technology,992
2017-11-01,Palestine,Writing and translation,278
2017-11-01,Panama,Writing and translation,282
2017-11-01,Paraguay,Writing and translation,199
2017-11-01,Peru,Creative and multimedia,979
2017-11-01,Peru,Software development and technology,767
2017-11-01,Peru,Writing and translation,1608
2017-11-01,Philippines,Clerical and data entry,40525
2017-11-01,Philippines,Creative and multimedia,83055
2017-11-01,Philippines,Professional services,11475
2017-11-01,Philippines,Sales and marketing support,14785
2017-11-01,Philippines,Software development and technology,20675
2017-11-01,Philippines,Writing and translation,17090
2017-11-01,Poland,Creative and multimedia,3671
2017-11-01,Poland,Software development and technology,2692
2017-11-01,Poland,Writing and translation,38
2017-11-01,Portugal,Clerical and data entry,199
2017-11-01,Portugal,Creative and multimedia,738
2017-11-01,Portugal,Professional services,1922
2017-11-01,Portugal,Sales and marketing support,917
2017-11-01,Portugal,Software development and technology,993
2017-11-01,Portugal,Writing and translation,3178
2017-11-01,Qatar,Creative and multimedia,108
2017-11-01,Qatar,Professional services,268
2017-11-01,Qatar,Software development and technology,1297
2017-11-01,Qatar,Writing and translation,78
2017-11-01,Reunion,Professional services,589
2017-11-01,Romania,Creative and multimedia,13650
2017-11-01,Romania,Professional services,199
2017-11-01,Romania,Sales and marketing support,912
2017-11-01,Romania,Software development and technology,11736
2017-11-01,Romania,Writing and translation,3245
2017-11-01,Russia,Creative and multimedia,6973
2017-11-01,Russia,Professional services,133
2017-11-01,Russia,Sales and marketing support,331
2017-11-01,Russia,Software development and technology,14231
2017-11-01,Russia,Writing and translation,2916
2017-11-01,Saint Lucia,Software development and technology,105
2017-11-01,Saint Vincent and the Grenadin,Professional services,105
2017-11-01,Saudi Arabia,Clerical and data entry,10
2017-11-01,Saudi Arabia,Creative and multimedia,1122
2017-11-01,Saudi Arabia,Professional services,105
2017-11-01,Saudi Arabia,Sales and marketing support,1035
2017-11-01,Saudi Arabia,Writing and translation,802
2017-11-01,Serbia,Clerical and data entry,890
2017-11-01,Serbia,Creative and multimedia,7154
2017-11-01,Serbia,Professional services,407
2017-11-01,Serbia,Sales and marketing support,197
2017-11-01,Serbia,Software development and technology,5702
2017-11-01,Serbia,Writing and translation,1369
2017-11-01,Singapore,Creative and multimedia,293
2017-11-01,Singapore,Sales and marketing support,798
2017-11-01,Singapore,Software development and technology,2934
2017-11-01,Singapore,Writing and translation,199
2017-11-01,Slovakia,Creative and multimedia,597
2017-11-01,Slovakia,Software development and technology,1380
2017-11-01,Slovakia,Writing and translation,199
2017-11-01,Slovenia,Creative and multimedia,790
2017-11-01,Slovenia,Sales and marketing support,1697
2017-11-01,Somalia,Software development and technology,14
2017-11-01,South Africa,Clerical and data entry,1204
2017-11-01,South Africa,Creative and multimedia,2509
2017-11-01,South Africa,Professional services,492
2017-11-01,South Africa,Sales and marketing support,1938
2017-11-01,South Africa,Software development and technology,2099
2017-11-01,South Africa,Writing and translation,3698
2017-11-01,South Korea,Creative and multimedia,293
2017-11-01,South Korea,Professional services,199
2017-11-01,South Korea,Software development and technology,205
2017-11-01,Spain,Clerical and data entry,718
2017-11-01,Spain,Creative and multimedia,4786
2017-11-01,Spain,Professional services,1210
2017-11-01,Spain,Sales and marketing support,3328
2017-11-01,Spain,Software development and technology,3372
2017-11-01,Spain,Writing and translation,5658
2017-11-01,Sri Lanka,Clerical and data entry,922
2017-11-01,Sri Lanka,Creative and multimedia,9734
2017-11-01,Sri Lanka,Professional services,1303
2017-11-01,Sri Lanka,Sales and marketing support,2511
2017-11-01,Sri Lanka,Software development and technology,4820
2017-11-01,Sri Lanka,Writing and translation,443
2017-11-01,Suriname,Clerical and data entry,199
2017-11-01,Sweden,Creative and multimedia,4786
2017-11-01,Sweden,Sales and marketing support,199
2017-11-01,Sweden,Software development and technology,2890
2017-11-01,Sweden,Writing and translation,105
2017-11-01,Switzerland,Clerical and data entry,105
2017-11-01,Switzerland,Creative and multimedia,163
2017-11-01,Switzerland,Professional services,995
2017-11-01,Switzerland,Software development and technology,1266
2017-11-01,Switzerland,Writing and translation,94
2017-11-01,Taiwan,Sales and marketing support,199
2017-11-01,Taiwan,Writing and translation,199
2017-11-01,Tanzania,Sales and marketing support,94
2017-11-01,Thailand,Clerical and data entry,812
2017-11-01,Thailand,Creative and multimedia,200
2017-11-01,Thailand,Sales and marketing support,1991
2017-11-01,Thailand,Software development and technology,105
2017-11-01,Thailand,Writing and translation,1292
2017-11-01,Trinidad and Tobago,Sales and marketing support,1194
2017-11-01,Trinidad and Tobago,Writing and translation,199
2017-11-01,Tunisia,Creative and multimedia,1689
2017-11-01,Tunisia,Sales and marketing support,199
2017-11-01,Tunisia,Software development and technology,2587
2017-11-01,Tunisia,Writing and translation,312
2017-11-01,Turkey,Creative and multimedia,3698
2017-11-01,Turkey,Sales and marketing support,1109
2017-11-01,Turkey,Software development and technology,492
2017-11-01,Turkey,Writing and translation,2852
2017-11-01,Uganda,Creative and multimedia,199
2017-11-01,Uganda,Sales and marketing support,199
2017-11-01,Ukraine,Clerical and data entry,1381
2017-11-01,Ukraine,Creative and multimedia,14587
2017-11-01,Ukraine,Sales and marketing support,1854
2017-11-01,Ukraine,Software development and technology,29423
2017-11-01,Ukraine,Writing and translation,3648
2017-11-01,United Arab Emirates,Creative and multimedia,3648
2017-11-01,United Arab Emirates,Professional services,319
2017-11-01,United Arab Emirates,Sales and marketing support,2017
2017-11-01,United Arab Emirates,Software development and technology,3660
2017-11-01,United Arab Emirates,Writing and translation,463
2017-11-01,United Kingdom,Clerical and data entry,2886
2017-11-01,United Kingdom,Creative and multimedia,33607
2017-11-01,United Kingdom,Professional services,24689
2017-11-01,United Kingdom,Sales and marketing support,32292
2017-11-01,United Kingdom,Software development and technology,24248
2017-11-01,United Kingdom,Writing and translation,26354
2017-11-01,United States,Clerical and data entry,12971
2017-11-01,United States,Creative and multimedia,74859
2017-11-01,United States,Professional services,13962
2017-11-01,United States,Sales and marketing support,31331
2017-11-01,United States,Software development and technology,86842
2017-11-01,United States,Writing and translation,105759
2017-11-01,Uruguay,Creative and multimedia,2419
2017-11-01,Uzbekistan,Software development and technology,812
2017-11-01,Uzbekistan,Writing and translation,199
2017-11-01,Venezuela,Clerical and data entry,105
2017-11-01,Venezuela,Creative and multimedia,3812
2017-11-01,Venezuela,Professional services,398
2017-11-01,Venezuela,Sales and marketing support,398
2017-11-01,Venezuela,Software development and technology,2277
2017-11-01,Venezuela,Writing and translation,2872
2017-11-01,Vietnam,Creative and multimedia,1956
2017-11-01,Vietnam,Sales and marketing support,309
2017-11-01,Vietnam,Software development and technology,5512
2017-11-01,Vietnam,Writing and translation,642
2017-11-01,Zimbabwe,Creative and multimedia,199
2017-11-01,Zimbabwe,Professional services,38
2017-11-01,Zimbabwe,Writing and translation,199
2017-12-01,Afghanistan,Software development and technology,774
2017-12-01,Albania,Creative and multimedia,1479
2017-12-01,Albania,Sales and marketing support,110
2017-12-01,Albania,Software development and technology,726
2017-12-01,Albania,Writing and translation,721
2017-12-01,Algeria,Creative and multimedia,5925
2017-12-01,Algeria,Professional services,646
2017-12-01,Algeria,Sales and marketing support,1906
2017-12-01,Algeria,Software development and technology,772
2017-12-01,Algeria,Writing and translation,2163
2017-12-01,Argentina,Creative and multimedia,13518
2017-12-01,Argentina,Sales and marketing support,849
2017-12-01,Argentina,Software development and technology,2238
2017-12-01,Argentina,Writing and translation,7794
2017-12-01,Armenia,Sales and marketing support,2263
2017-12-01,Armenia,Software development and technology,5176
2017-12-01,Australia,Clerical and data entry,830
2017-12-01,Australia,Creative and multimedia,7942
2017-12-01,Australia,Professional services,9
2017-12-01,Australia,Sales and marketing support,4589
2017-12-01,Australia,Software development and technology,6456
2017-12-01,Australia,Writing and translation,5160
2017-12-01,Austria,Professional services,1041
2017-12-01,Austria,Sales and marketing support,1426
2017-12-01,Austria,Software development and technology,1442
2017-12-01,Austria,Writing and translation,2535
2017-12-01,Azerbaijan,Creative and multimedia,721
2017-12-01,Azerbaijan,Software development and technology,840
2017-12-01,Bahamas,Professional services,815
2017-12-01,Bangladesh,Clerical and data entry,53333
2017-12-01,Bangladesh,Creative and multimedia,323142
2017-12-01,Bangladesh,Professional services,77719
2017-12-01,Bangladesh,Sales and marketing support,461734
2017-12-01,Bangladesh,Software development and technology,267457
2017-12-01,Bangladesh,Writing and translation,36580
2017-12-01,Barbados,Creative and multimedia,1872
2017-12-01,Barbados,Professional services,641
2017-12-01,Barbados,Sales and marketing support,3992
2017-12-01,Barbados,Software development and technology,707
2017-12-01,Belarus,Creative and multimedia,2639
2017-12-01,Belarus,Software development and technology,796
2017-12-01,Belgium,Software development and technology,138
2017-12-01,Belgium,Writing and translation,719
2017-12-01,Bosnia and Herzegovina,Creative and multimedia,6327
2017-12-01,Bosnia and Herzegovina,Software development and technology,1742
2017-12-01,Brazil,Creative and multimedia,7857
2017-12-01,Brazil,Professional services,859
2017-12-01,Brazil,Sales and marketing support,1138
2017-12-01,Brazil,Software development and technology,5162
2017-12-01,Brazil,Writing and translation,4219
2017-12-01,Bulgaria,Creative and multimedia,15485
2017-12-01,Bulgaria,Professional services,2149
2017-12-01,Bulgaria,Sales and marketing support,6150
2017-12-01,Bulgaria,Software development and technology,5730
2017-12-01,Bulgaria,Writing and translation,3521
2017-12-01,Cambodia,Creative and multimedia,820
2017-12-01,Cambodia,Software development and technology,721
2017-12-01,Cameroon,Clerical and data entry,1486
2017-12-01,Cameroon,Creative and multimedia,721
2017-12-01,Cameroon,Professional services,75
2017-12-01,Cameroon,Sales and marketing support,2341
2017-12-01,Cameroon,Software development and technology,1506
2017-12-01,Cameroon,Writing and translation,2326
2017-12-01,Canada,Clerical and data entry,3822
2017-12-01,Canada,Creative and multimedia,21786
2017-12-01,Canada,Professional services,2486
2017-12-01,Canada,Sales and marketing support,4644
2017-12-01,Canada,Software development and technology,29118
2017-12-01,Canada,Writing and translation,21213
2017-12-01,China,Creative and multimedia,2238
2017-12-01,China,Software development and technology,12303
2017-12-01,China,Writing and translation,7534
2017-12-01,Colombia,Creative and multimedia,1260
2017-12-01,Colombia,Software development and technology,1785
2017-12-01,Colombia,Writing and translation,1183
2017-12-01,Costa Rica,Creative and multimedia,3633
2017-12-01,Costa Rica,Sales and marketing support,43879
2017-12-01,Costa Rica,Software development and technology,481
2017-12-01,Cote D'Ivoire,Professional services,180
2017-12-01,Cote D'Ivoire,Writing and translation,180
2017-12-01,Croatia,Creative and multimedia,7473
2017-12-01,Croatia,Professional services,742
2017-12-01,Croatia,Sales and marketing support,75
2017-12-01,Croatia,Software development and technology,2825
2017-12-01,Croatia,Writing and translation,75
2017-12-01,Cyprus,Software development and technology,4019
2017-12-01,Cyprus,Writing and translation,5
2017-12-01,Czech Republic,Creative and multimedia,75
2017-12-01,Czech Republic,Sales and marketing support,824
2017-12-01,Czech Republic,Software development and technology,1105
2017-12-01,Czech Republic,Writing and translation,516
2017-12-01,Denmark,Creative and multimedia,3159
2017-12-01,Denmark,Sales and marketing support,309
2017-12-01,Denmark,Software development and technology,840
2017-12-01,Denmark,Writing and translation,721
2017-12-01,Dominican Republic,Creative and multimedia,11464
2017-12-01,Dominican Republic,Software development and technology,1486
2017-12-01,Ecuador,Creative and multimedia,1081
2017-12-01,Ecuador,Software development and technology,2831
2017-12-01,Egypt,Clerical and data entry,183
2017-12-01,Egypt,Creative and multimedia,16382
2017-12-01,Egypt,Professional services,4456
2017-12-01,Egypt,Sales and marketing support,5215
2017-12-01,Egypt,Software development and technology,15797
2017-12-01,Egypt,Writing and translation,15641
2017-12-01,El Salvador,Creative and multimedia,814
2017-12-01,El Salvador,Writing and translation,139
2017-12-01,Estonia,Creative and multimedia,877
2017-12-01,Estonia,Professional services,646
2017-12-01,Estonia,Sales and marketing support,2088
2017-12-01,Estonia,Software development and technology,839
2017-12-01,Finland,Creative and multimedia,1367
2017-12-01,Finland,Software development and technology,37
2017-12-01,Finland,Writing and translation,65
2017-12-01,France,Clerical and data entry,721
2017-12-01,France,Creative and multimedia,6465
2017-12-01,France,Professional services,721
2017-12-01,France,Sales and marketing support,5004
2017-12-01,France,Software development and technology,1863
2017-12-01,France,Writing and translation,13145
2017-12-01,Georgia,Clerical and data entry,1442
2017-12-01,Georgia,Creative and multimedia,2825
2017-12-01,Georgia,Professional services,1442
2017-12-01,Georgia,Software development and technology,1622
2017-12-01,Georgia,Writing and translation,160
2017-12-01,Germany,Creative and multimedia,9826
2017-12-01,Germany,Professional services,27
2017-12-01,Germany,Sales and marketing support,19768
2017-12-01,Germany,Software development and technology,7623
2017-12-01,Germany,Writing and translation,15377
2017-12-01,Ghana,Software development and technology,721
2017-12-01,Ghana,Writing and translation,20
2017-12-01,Gibraltar,Creative and multimedia,576
2017-12-01,Greece,Clerical and data entry,75
2017-12-01,Greece,Creative and multimedia,11486
2017-12-01,Greece,Professional services,2400
2017-12-01,Greece,Sales and marketing support,11576
2017-12-01,Greece,Software development and technology,9369
2017-12-01,Greece,Writing and translation,2914
2017-12-01,Guatemala,Software development and technology,840
2017-12-01,Guatemala,Writing and translation,836
2017-12-01,Hong Kong,Creative and multimedia,2739
2017-12-01,Hong Kong,Professional services,17
2017-12-01,Hong Kong,Sales and marketing support,721
2017-12-01,Hong Kong,Software development and technology,2958
2017-12-01,Hong Kong,Writing and translation,3518
2017-12-01,Hungary,Creative and multimedia,5644
